"Node","","Estimate","Std. Error","z value","Pr(>|z|)",""
2,"(Intercept)",0,NA,NA," NA",""
2,"L",0.163641141893571,0.0311765602867636,5.24885171386425,"1.53e-07","***"
2,"a",-0.378160278021882,0.125581797884197,-3.01126663571576,"2.60e-03","**"
2,"b",-0.0104961231157512,0.0485336191150923,-0.216264999543116,"8.29e-01"," "
3,"(Intercept)",0,NA,NA," NA",""
3,"L",0.0585947088094148,0.0171554610672767,3.41551349623484,"6.37e-04","***"
3,"a",0.00743500444688613,0.064250129711245,0.115719679949298,"9.08e-01"," "
3,"b",0.0262192994510163,0.0136821711642595,1.91631131757117,"5.53e-02","."
